Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,76634,175005,Active,Branta canadensis fulva,Canada geese,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78531,175145,Active,Bucephala albeola,Bufflehead,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78527,175141,Active,Bucephala clangula,Common goldeneye,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78530,175144,Active,Bucephala islandica,Barrow's goldeneye,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,77742,175038,Active,Chen caerulescens,Snow goose,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,77747,175042,Active,Chen canagica,Emperor goose,Philacte canagica,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78533,175147,Active,Clangula hyemalis,Oldsquaw,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,76618,174992,Active,Cygnus buccinator,Trumpeter swan,Olor buccinator,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,76612,174987,Active,Cygnus columbianus,Tundra swan,Olor columbianus,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78535,175149,Active,Histrionicus histrionicus,Harlequin duck,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78573,175183,Active,Lophodytes cucullatus,Hooded merganser,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78551,175163,Active,Melanitta fusca,White-winged scoter,Melanitta deglandi,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78560,175171,Active,Melanitta nigra,Black scoter,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78559,175170,Active,Melanitta perspicillata,Surf scoter,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78575,175185,Active,Mergus merganser,Common merganser,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78577,175187,Active,Mergus serrator,Red-breasted merganser,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78542,175155,Active,Somateria mollissima,Common eider,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Anseriformes,Anatidae,78548,175160,Active,Somateria spectabilis,King eider,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Apodiformes,Apodidae,83047,178002,Active,Chaetura vauxi,Vaux's swift,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Apodiformes,Trochilidae,83888,178036,Active,Calypte anna,Anna's Hummingbird,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Apodiformes,Trochilidae,83893,178040,Active,Selasphorus rufus,Rufous hummingbird,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Caprimulgiformes,Caprimulgidae,83019,177979,Active,Chordeiles minor,Common nighthawk,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,265059,554029,Active,Aethia psittacula,Parakeet Auklet,Cyclorrhynchus psittacula,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81926,176998,Active,Brachyramphus brevirostris,Kittlitz's Murrelet,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81924,176996,Active,Brachyramphus marmoratus,marbled murrelet,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81968,177034,Active,Brachyrampus brevirostris,Ktiilitz's murrelet,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81969,177035,Active,Brachyrampus marmoratus,Marbled murrelet,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81919,176991,Active,Cepphus columba,Pigeon guillemot,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81956,177023,Active,Cerorhinca monocerata,Rhinoceros auklet,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81966,177032,Active,Fratercula cirrhata,Tufted puffin,Lunda cirrhata,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81962,177029,Active,Fratercula corniculata,Horned puffin,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81945,177013,Active,Ptychoramphus aleuticus,Cassin's auklet,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81939,177008,Active,Synthliboramphus antiquus,Ancient murrelet,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81900,176974,Active,Uria aalge,Common murre,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Alcidae,81904,176978,Active,Uria lomvia,Thick-billed Murre,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Charadriidae,77630,176506,Active,Charadrius semipalmatus,Semipalmated plover,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Charadriidae,77646,176520,Active,Charadrius vociferus,Killdeer,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Charadriidae,77694,176564,Active,Pluvialis dominica,"American golden-plover, Lesser golden-plover",,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Charadriidae,265872,554381,Active,Pluvialis fulva,"Pacific Golden Plover, Pacific Golden-Plover",,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Charadriidae,77697,176567,Active,Pluvialis squatarola,Black-bellied plover,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Haematopodidae,77595,176475,Active,Haematopus bachmani,Black oystercatcher,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81187,176935,Active,Hydroprogne caspia,Caspian Tern,Sterna caspia,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81064,176824,Active,Larus argentatus,Herring gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81069,176829,Active,Larus californicus,California Gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81073,176832,Active,Larus canus,Mew gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81071,176830,Active,Larus delawarensis,Ring-billed Gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,80383,176814,Active,Larus glaucescens,Glaucous-winged gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,80376,176808,Active,Larus hyperboreus,Glaucous gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81080,176839,Active,Larus philadelphia,Bonaparte's gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81068,176828,Active,Larus thayeri,Thayer's gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,694098,-756465,Inactive,Onychoprion aleuticus,Aleutian Tern,Sterna aleutica,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81094,176851,Active,Pagophila eburnea,Ivory Gull,Larus eburnea,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81108,176864,Active,Rhodostethia rosea,Ross's Gull,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81120,176875,Active,Rissa tridactyla,Black-legged kittiwake,Larus tridactyla,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81137,176890,Active,Sterna paradisaea,Arctic tern,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Laridae,81110,176866,Active,Xema sabini,Sabine's gull,Larus sabini,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,631809,726049,Active,Actitis macularius,Spotted Sandpiper,Actitis macularia,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79289,176673,Active,Aphriza virgata,Surfbird,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,77702,176571,Active,Arenaria interpres,Ruddy turnstone,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,77705,176574,Active,Arenaria melanocephala,Black turnstone,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79220,176610,Active,Bartramia longicauda,Upland sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79284,176669,Active,Calidris alba,Sanderling,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79276,176661,Active,Calidris alpina,Dunlin,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79269,176655,Active,Calidris bairdii,Baird's sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79255,176642,Active,Calidris canutus,Red knot,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79275,176660,Active,Calidris ferruginea,curlew sandpiper,,Probably Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79283,176668,Active,Calidris mauri,Western sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79267,176653,Active,Calidris melanotos,Pectoral sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79270,176656,Active,Calidris minutilla,Least sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79260,176647,Active,Calidris ptilocnemis,Rock sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79282,176667,Active,Calidris pusilla,Semipalmated sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79273,176659,Active,Calidris ruficollis,Red-necked stint,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,631807,726048,Active,Gallinago delicata,Common Snipe,Gallinago gallinago,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79291,176675,Active,Limnodromus griseus,Short-billed dowitcher,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79295,176679,Active,Limnodromus scolopaceus,Long-billed dowitcher,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79303,176686,Active,Limosa fedoa,Marbled godwit,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79308,176690,Active,Limosa haemastica,Hudsonian godwit,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79304,176687,Active,Limosa lapponica,Bar-tailed godwit,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79206,176599,Active,Numenius phaeopus,Whimbrel,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79213,176604,Active,Numenius tahitiensis,Bristle-thighed curlew,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,80294,176734,Active,Phalaropus fulicarius,Red phalarope,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,80295,176735,Active,Phalaropus lobatus,Red-necked phalarope,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79231,176620,Active,Tringa flavipes,Lesser yellowlegs,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79242,176630,Active,Tringa incana,Wandering Tattler,Heteroscelus incanus,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79229,176619,Active,Tringa melanoleuca,Greater yellowlegs,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79225,176615,Active,Tringa solitaria,Solitary sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Scolopacidae,79301,176684,Active,Tryngites subruficollis,Buff-breasted sandpiper,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Stercorariidae,80360,176794,Active,Stercorarius longicaudus,Long-tailed jaeger,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Stercorariidae,490331,660062,Active,Stercorarius maccormicki,South Polar Skua,Catharacta maccormicki,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Stercorariidae,80359,176793,Active,Stercorarius parasiticus,Parasitic jaeger,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Charadriiformes,Stercorariidae,80358,176792,Active,Stercorarius pomarinus,Pomarine jaeger,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Columbiformes,Columbidae,525775,676899,Active,Patagioenas fasciata,Band-tailed Pigeon,Columba fasciata,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Columbiformes,Columbidae,82737,177125,Active,Zenaida macroura,Mourning dove,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Coraciiformes,Alcedinidae,83980,178119,Active,Ceryle alcyon,Belted kingfisher,Megaceryle alcyon,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Falconiformes,Falconidae,82533,175613,Active,Falco columbarius,"Merlin, Pigeon hawk",,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Falconiformes,Falconidae,81854,175604,Active,Falco peregrinus,Peregrin falcon,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Falconiformes,Falconidae,81847,175599,Active,Falco rusticolus,Gyrfalcon,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Falconiformes,Falconidae,82543,175622,Active,Falco sparverius,"American kestrel, Sparrow hawk",,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Galliformes,Phasianidae,673742,-746168,Active,Dendragapus fuliginosus,Blue Grouse,Dendragapus obscurus,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Galliformes,Phasianidae,83147,175804,Active,Lagopus lagopus,Willow ptarmigan,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Galliformes,Phasianidae,529883,677541,Active,Lagopus leucura,White-tailed Ptarmigan,Lagopus leucurus,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Galliformes,Phasianidae,529885,677542,Active,Lagopus muta,Rock Ptarmigan,Lagopus mutus,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Gaviiformes,Gaviidae,81673,174470,Active,Gavia adamsii,Yellow-billed loon,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Gaviiformes,Gaviidae,81671,174469,Active,Gavia immer,Common loon,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Gaviiformes,Gaviidae,81678,174475,Active,Gavia pacifica,Pacific loon,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Gaviiformes,Gaviidae,81677,174474,Active,Gavia stellata,Red-throated loon,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Gruiformes,Gruidae,86496,176177,Active,Grus canadensis,Sandhill crane,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Gruiformes,Rallidae,87290,176292,Active,Fulica americana,American coot,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Gruiformes,Rallidae,87235,176242,Active,Porzana carolina,Sora,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Passeriformes,Alaudidae,264079,554256,Active,Eremophila alpestris,Horned lark,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Passeriformes,Alaudidae,87358,178401,Active,Eromophila alpestris,,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Passeriformes,Bombycillidae,88296,178532,Active,Bombycilla cedrorum,Cedar Waxwing,,Present
GLBA,Glacier Bay National Park and Preserve,Bird,2,Passeriformes,Bombycillidae,88292,178529,Active,Bombycilla garrulus,Bohemian wagwing,,Present
